# Rescue Logfile. Created by GNU ddrescue version 1.14
# Command line: ddrescue -b 2048 -i 127100M /dev/sdd2 rescue.img rescue.log
# current_pos  current_status
0x1DDBF13000     *
#      pos        size  status
0x1C5428B000  0xD158A000  +
0x1D25815000  0x0000F000  *
0x1D25824000  0x0005F000  +
0x1D25883000  0x00001000  *
0x1D25884000  0x0006E000  +
0x1D258F2000  0x00002000  *
0x1D258F4000  0x0653D000  +
0x1D2BE31000  0x00003000  *
0x1D2BE34000  0x0006C000  +
0x1D2BEA0000  0x00004000  *
0x1D2BEA4000  0x000E8000  +
0x1D2BF8C000  0x00008000  *
0x1D2BF94000  0x00066000  +
0x1D2BFFA000  0x0000A000  *
0x1D2C004000  0x00064000  +
0x1D2C068000  0x0000C000  *
0x1D2C074000  0x00063000  +
0x1D2C0D7000  0x0000D000  *
0x1D2C0E4000  0x00061000  +
0x1D2C145000  0x0000F000  *
0x1D2C154000  0x0005F000  +
0x1D2C1B3000  0x00001000  *
0x1D2C1B4000  0x0006D000  +
0x1D2C221000  0x00003000  *
0x1D2C224000  0x0006C000  +
0x1D2C290000  0x00004000  *
0x1D2C294000  0x000E8000  +
0x1D2C37C000  0x00008000  *
0x1D2C384000  0x00066000  +
0x1D2C3EA000  0x0000A000  *
0x1D2C3F4000  0x00064000  +
0x1D2C458000  0x0000C000  *
0x1D2C464000  0x00063000  +
0x1D2C4C7000  0x0000D000  *
0x1D2C4D4000  0x00061000  +
0x1D2C535000  0x0000F000  *
0x1D2C544000  0x0005F000  +
0x1D2C5A3000  0x00001000  *
0x1D2C5A4000  0x0006D000  +
0x1D2C611000  0x00003000  *
0x1D2C614000  0x0006C000  +
0x1D2C680000  0x00004000  *
0x1D2C684000  0x000E8000  +
0x1D2C76C000  0x00008000  *
0x1D2C774000  0x00066000  +
0x1D2C7DA000  0x0000A000  *
0x1D2C7E4000  0x00064000  +
0x1D2C848000  0x0000C000  *
0x1D2C854000  0x00063000  +
0x1D2C8B7000  0x0000D000  *
0x1D2C8C4000  0x00061000  +
0x1D2C925000  0x0000F000  *
0x1D2C934000  0x0005F000  +
0x1D2C993000  0x00001000  *
0x1D2C994000  0x0006D000  +
0x1D2CA01000  0x00003000  *
0x1D2CA04000  0x0006C000  +
0x1D2CA70000  0x00004000  *
0x1D2CA74000  0x004D8000  +
0x1D2CF4C000  0x00008000  *
0x1D2CF54000  0x00066000  +
0x1D2CFBA000  0x0000A000  *
0x1D2CFC4000  0x00064000  +
0x1D2D028000  0x0000C000  *
0x1D2D034000  0x00063000  +
0x1D2D097000  0x0000D000  *
0x1D2D0A4000  0x00061000  +
0x1D2D105000  0x0000F000  *
0x1D2D114000  0x0005F000  +
0x1D2D173000  0x00001000  *
0x1D2D174000  0x0006D000  +
0x1D2D1E1000  0x00003000  *
0x1D2D1E4000  0x0006C000  +
0x1D2D250000  0x00004000  *
0x1D2D254000  0x000E8000  +
0x1D2D33C000  0x00008000  *
0x1D2D344000  0x00066000  +
0x1D2D3AA000  0x0000A000  *
0x1D2D3B4000  0x00064000  +
0x1D2D418000  0x0000C000  *
0x1D2D424000  0x00063000  +
0x1D2D487000  0x0000D000  *
0x1D2D494000  0x00061000  +
0x1D2D4F5000  0x0000F000  *
0x1D2D504000  0x0005F000  +
0x1D2D563000  0x00001000  *
0x1D2D564000  0x0006D000  +
0x1D2D5D1000  0x00003000  *
0x1D2D5D4000  0x0006C000  +
0x1D2D640000  0x00004000  *
0x1D2D644000  0x000E8000  +
0x1D2D72C000  0x00008000  *
0x1D2D734000  0x00066000  +
0x1D2D79A000  0x0000A000  *
0x1D2D7A4000  0x28B52C00  ?
0x1D562F6C00  0x09B58400  +
0x1D5FE4F000  0x00007800  *
0x1D5FE56800  0x00066800  +
0x1D5FEBD000  0x00009800  *
0x1D5FEC6800  0x00064800  +
0x1D5FF2B000  0x0000B800  *
0x1D5FF36800  0x00063800  +
0x1D5FF9A000  0x0000C800  *
0x1D5FFA6800  0x00061800  +
0x1D60008000  0x0000E800  *
0x1D60016800  0x01234800  +
0x1D6124B000  0x0000B800  *
0x1D61256800  0x00063800  +
0x1D612BA000  0x0000C800  *
0x1D612C6800  0x001BB800  +
0x1D61482000  0x00004800  *
0x1D61486800  0x0006A800  +
0x1D614F1000  0x00005800  *
0x1D614F6800  0x00068800  +
0x1D6155F000  0x00007800  *
0x1D61566800  0x00066800  +
0x1D615CD000  0x00009800  *
0x1D615D6800  0x00064800  +
0x1D6163B000  0x0000B800  *
0x1D61646800  0x00063800  +
0x1D616AA000  0x0000C800  *
0x1D616B6800  0x00061800  +
0x1D61718000  0x0000E800  *
0x1D61726800  0x0005F800  +
0x1D61786000  0x00000800  *
0x1D61786800  0x00000800  -
0x1D61787000  0x00010000  *
0x1D61797000  0x000DB000  +
0x1D61872000  0x00005000  *
0x1D61877000  0x0006A000  +
0x1D618E1000  0x00006000  *
0x1D618E7000  0x00068000  +
0x1D6194F000  0x00008000  *
0x1D61957000  0x00066000  +
0x1D619BD000  0x0000A000  *
0x1D619C7000  0x00064000  +
0x1D61A2B000  0x0000C000  *
0x1D61A37000  0x00063000  +
0x1D61A9A000  0x0000D000  *
0x1D61AA7000  0x00061000  +
0x1D61B08000  0x0000F000  *
0x1D61B17000  0x0005F000  +
0x1D61B76000  0x00001000  *
0x1D61B77000  0x000EB000  +
0x1D61C62000  0x00005000  *
0x1D61C67000  0x0006A000  +
0x1D61CD1000  0x00006000  *
0x1D61CD7000  0x00068000  +
0x1D61D3F000  0x00008000  *
0x1D61D47000  0x00066000  +
0x1D61DAD000  0x0000A000  *
0x1D61DB7000  0x00064000  +
0x1D61E1B000  0x0000C000  *
0x1D61E27000  0x00063000  +
0x1D61E8A000  0x0000D000  *
0x1D61E97000  0x00061000  +
0x1D61EF8000  0x0000F000  *
0x1D61F07000  0x0005F000  +
0x1D61F66000  0x00001000  *
0x1D61F67000  0x000EB000  +
0x1D62052000  0x00005000  *
0x1D62057000  0x0006A000  +
0x1D620C1000  0x00006000  *
0x1D620C7000  0x00068000  +
0x1D6212F000  0x00008000  *
0x1D62137000  0x00066000  +
0x1D6219D000  0x0000A000  *
0x1D621A7000  0x00064000  +
0x1D6220B000  0x0000C000  *
0x1D62217000  0x00063000  +
0x1D6227A000  0x0000D000  *
0x1D62287000  0x00061000  +
0x1D622E8000  0x0000F000  *
0x1D622F7000  0x0005F000  +
0x1D62356000  0x00001000  *
0x1D62357000  0x000EB000  +
0x1D62442000  0x00005000  *
0x1D62447000  0x00146000  +
0x1D6258D000  0x0000A000  *
0x1D62597000  0x00064000  +
0x1D625FB000  0x0000C000  *
0x1D62607000  0x00063000  +
0x1D6266A000  0x0000D000  *
0x1D62677000  0x00061000  +
0x1D626D8000  0x0000F000  *
0x1D626E7000  0x0005F000  +
0x1D62746000  0x00001000  *
0x1D62747000  0x000EB000  +
0x1D62832000  0x00005000  *
0x1D62837000  0x0006A000  +
0x1D628A1000  0x00006000  *
0x1D628A7000  0x00068000  +
0x1D6290F000  0x00008000  *
0x1D62917000  0x000D4000  +
0x1D629EB000  0x0000C000  *
0x1D629F7000  0x00063000  +
0x1D62A5A000  0x0000D000  *
0x1D62A67000  0x00061000  +
0x1D62AC8000  0x0000F000  *
0x1D62AD7000  0x0005F000  +
0x1D62B36000  0x00001000  *
0x1D62B37000  0x0015A000  +
0x1D62C91000  0x00006000  *
0x1D62C97000  0x00068000  +
0x1D62CFF000  0x00008000  *
0x1D62D07000  0x00066000  +
0x1D62D6D000  0x0000A000  *
0x1D62D77000  0x000D3000  +
0x1D62E4A000  0x0000D000  *
0x1D62E57000  0x00061000  +
0x1D62EB8000  0x0000F000  *
0x1D62EC7000  0x0005F000  +
0x1D62F26000  0x00001000  *
0x1D62F27000  0x000EB000  +
0x1D63012000  0x00005000  *
0x1D63017000  0x0006A000  +
0x1D63081000  0x00006000  *
0x1D63087000  0x00068000  +
0x1D630EF000  0x00008000  *
0x1D630F7000  0x00066000  +
0x1D6315D000  0x0000A000  *
0x1D63167000  0x00064000  +
0x1D631CB000  0x0000C000  *
0x1D631D7000  0x00063000  +
0x1D6323A000  0x0000D000  *
0x1D63247000  0x00061000  +
0x1D632A8000  0x0000F000  *
0x1D632B7000  0x0005F000  +
0x1D63316000  0x00001000  *
0x1D63317000  0x000EB000  +
0x1D63402000  0x00005000  *
0x1D63407000  0x0006A000  +
0x1D63471000  0x00006000  *
0x1D63477000  0x00068000  +
0x1D634DF000  0x00008000  *
0x1D634E7000  0x000D4000  +
0x1D635BB000  0x0000C000  *
0x1D635C7000  0x00063000  +
0x1D6362A000  0x0000D000  *
0x1D63637000  0x00061000  +
0x1D63698000  0x0000F000  *
0x1D636A7000  0x0AA24000  +
0x1D6E0CB000  0x0000C000  *
0x1D6E0D7000  0x0052F000  +
0x1D6E606000  0x00001000  *
0x1D6E607000  0x0006D000  +
0x1D6E674000  0x00003000  *
0x1D6E677000  0x02973000  +
0x1D70FEA000  0x0000D000  *
0x1D70FF7000  0x00061000  +
0x1D71058000  0x0000F000  *
0x1D71067000  0x0005F000  +
0x1D710C6000  0x00001000  *
0x1D710C7000  0x0006D000  +
0x1D71134000  0x00003000  *
0x1D71137000  0x0006C000  +
0x1D711A3000  0x00004000  *
0x1D711A7000  0x00156000  +
0x1D712FD000  0x0000A000  *
0x1D71307000  0x00064000  +
0x1D7136B000  0x0000C000  *
0x1D71377000  0x00063000  +
0x1D713DA000  0x0000D000  *
0x1D713E7000  0x00061000  +
0x1D71448000  0x0000F000  *
0x1D71457000  0x08246000  +
0x1D7969D000  0x0000A000  *
0x1D796A7000  0x00064000  +
0x1D7970B000  0x0000C000  *
0x1D79717000  0x001BD000  +
0x1D798D4000  0x00003000  *
0x1D798D7000  0x0006B000  +
0x1D79942000  0x00005000  *
0x1D79947000  0x00069000  +
0x1D799B0000  0x00007000  *
0x1D799B7000  0x00068000  +
0x1D79A1F000  0x00008000  *
0x1D79A27000  0x00066000  +
0x1D79A8D000  0x0000A000  *
0x1D79A97000  0x00064000  +
0x1D79AFB000  0x0000C000  *
0x1D79B07000  0x00062000  +
0x1D79B69000  0x0000E000  *
0x1D79B77000  0x000DF000  +
0x1D79C56000  0x00001000  *
0x1D79C57000  0x0006D000  +
0x1D79CC4000  0x00003000  *
0x1D79CC7000  0x0006B000  +
0x1D79D32000  0x00005000  *
0x1D79D37000  0x0006A000  +
0x1D79DA1000  0x00006000  *
0x1D79DA7000  0x00068000  +
0x1D79E0F000  0x00008000  *
0x1D79E17000  0x00066000  +
0x1D79E7D000  0x0000A000  *
0x1D79E87000  0x00064000  +
0x1D79EEB000  0x0000C000  *
0x1D79EF7000  0x00062000  +
0x1D79F59000  0x0000E000  *
0x1D79F67000  0x000DF000  +
0x1D7A046000  0x00001000  *
0x1D7A047000  0x0006D000  +
0x1D7A0B4000  0x00003000  *
0x1D7A0B7000  0x0006B000  +
0x1D7A122000  0x00005000  *
0x1D7A127000  0x000D8000  +
0x1D7A1FF000  0x00008000  *
0x1D7A207000  0x00066000  +
0x1D7A26D000  0x0000A000  *
0x1D7A277000  0x00064000  +
0x1D7A2DB000  0x0000C000  *
0x1D7A2E7000  0x00062000  +
0x1D7A349000  0x0000E000  *
0x1D7A357000  0x000DF000  +
0x1D7A436000  0x00001000  *
0x1D7A437000  0x0006D000  +
0x1D7A4A4000  0x00003000  *
0x1D7A4A7000  0x0006B000  +
0x1D7A512000  0x00005000  *
0x1D7A517000  0x00069000  +
0x1D7A580000  0x00007000  *
0x1D7A587000  0x00068000  +
0x1D7A5EF000  0x00008000  *
0x1D7A5F7000  0x00066000  +
0x1D7A65D000  0x0000A000  *
0x1D7A667000  0x00064000  +
0x1D7A6CB000  0x0000C000  *
0x1D7A6D7000  0x00062000  +
0x1D7A739000  0x0000E000  *
0x1D7A747000  0x000DF000  +
0x1D7A826000  0x00001000  *
0x1D7A827000  0x0006D000  +
0x1D7A894000  0x00003000  *
0x1D7A897000  0x0006B000  +
0x1D7A902000  0x00005000  *
0x1D7A907000  0x00069000  +
0x1D7A970000  0x00007000  *
0x1D7A977000  0x00068000  +
0x1D7A9DF000  0x00008000  *
0x1D7A9E7000  0x00066000  +
0x1D7AA4D000  0x0000A000  *
0x1D7AA57000  0x00064000  +
0x1D7AABB000  0x0000C000  *
0x1D7AAC7000  0x00062000  +
0x1D7AB29000  0x0000E000  *
0x1D7AB37000  0x000DF000  +
0x1D7AC16000  0x00001000  *
0x1D7AC17000  0x0006D000  +
0x1D7AC84000  0x00003000  *
0x1D7AC87000  0x0006B000  +
0x1D7ACF2000  0x00005000  *
0x1D7ACF7000  0x00069000  +
0x1D7AD60000  0x00007000  *
0x1D7AD67000  0x00068000  +
0x1D7ADCF000  0x00008000  *
0x1D7ADD7000  0x00066000  +
0x1D7AE3D000  0x0000A000  *
0x1D7AE47000  0x00064000  +
0x1D7AEAB000  0x0000C000  *
0x1D7AEB7000  0x00062000  +
0x1D7AF19000  0x0000E000  *
0x1D7AF27000  0x000DF000  +
0x1D7B006000  0x00001000  *
0x1D7B007000  0x0006D000  +
0x1D7B074000  0x00003000  *
0x1D7B077000  0x0006B000  +
0x1D7B0E2000  0x00005000  *
0x1D7B0E7000  0x00069000  +
0x1D7B150000  0x00007000  *
0x1D7B157000  0x00068000  +
0x1D7B1BF000  0x00008000  *
0x1D7B1C7000  0x00066000  +
0x1D7B22D000  0x0000A000  *
0x1D7B237000  0x00064000  +
0x1D7B29B000  0x0000C000  *
0x1D7B2A7000  0x0014F000  +
0x1D7B3F6000  0x00001000  *
0x1D7B3F7000  0x0006D000  +
0x1D7B464000  0x00003000  *
0x1D7B467000  0x0006B000  +
0x1D7B4D2000  0x00005000  *
0x1D7B4D7000  0x00069000  +
0x1D7B540000  0x00007000  *
0x1D7B547000  0x00068000  +
0x1D7B5AF000  0x00008000  *
0x1D7B5B7000  0x00066000  +
0x1D7B61D000  0x0000A000  *
0x1D7B627000  0x00064000  +
0x1D7B68B000  0x0000C000  *
0x1D7B697000  0x00062000  +
0x1D7B6F9000  0x0000E000  *
0x1D7B707000  0x000DF000  +
0x1D7B7E6000  0x00001000  *
0x1D7B7E7000  0x0006D000  +
0x1D7B854000  0x00003000  *
0x1D7B857000  0x0006B000  +
0x1D7B8C2000  0x00005000  *
0x1D7B8C7000  0x00069000  +
0x1D7B930000  0x00007000  *
0x1D7B937000  0x00068000  +
0x1D7B99F000  0x00008000  *
0x1D7B9A7000  0x000D4000  +
0x1D7BA7B000  0x0000C000  *
0x1D7BA87000  0x00062000  +
0x1D7BAE9000  0x0000E000  *
0x1D7BAF7000  0x000DF000  +
0x1D7BBD6000  0x00001000  *
0x1D7BBD7000  0x049BB000  +
0x1D80592000  0x00005000  *
0x1D80597000  0x00069000  +
0x1D80600000  0x00007000  *
0x1D80607000  0x00220000  +
0x1D80827000  0x00010000  *
0x1D80837000  0x000DC000  +
0x1D80913000  0x00004000  *
0x1D80917000  0x0006B000  +
0x1D80982000  0x00005000  *
0x1D80987000  0x00069000  +
0x1D809F0000  0x00007000  *
0x1D809F7000  0x00067000  +
0x1D80A5E000  0x00009000  *
0x1D80A67000  0x00065000  +
0x1D80ACC000  0x0000B000  *
0x1D80AD7000  0x00064000  +
0x1D80B3B000  0x0000C000  *
0x1D80B47000  0x00062000  +
0x1D80BA9000  0x0000E000  *
0x1D80BB7000  0x00229000  +
0x1D80DE0000  0x00007000  *
0x1D80DE7000  0x00067000  +
0x1D80E4E000  0x00009000  *
0x1D80E57000  0x00065000  +
0x1D80EBC000  0x0000B000  *
0x1D80EC7000  0x00064000  +
0x1D80F2B000  0x0000C000  *
0x1D80F37000  0x00062000  +
0x1D80F99000  0x0000E000  *
0x1D80FA7000  0x00060000  +
0x1D81007000  0x00010000  *
0x1D81017000  0x001B9000  +
0x1D811D0000  0x00007000  *
0x1D811D7000  0x00067000  +
0x1D8123E000  0x00009000  *
0x1D81247000  0x00065000  +
0x1D812AC000  0x0000B000  *
0x1D812B7000  0x00064000  +
0x1D8131B000  0x0000C000  *
0x1D81327000  0x00062000  +
0x1D81389000  0x0000E000  *
0x1D81397000  0x00060000  +
0x1D813F7000  0x00010000  *
0x1D81407000  0x000DC000  +
0x1D814E3000  0x00004000  *
0x1D814E7000  0x0006B000  +
0x1D81552000  0x00005000  *
0x1D81557000  0x00069000  +
0x1D815C0000  0x00007000  *
0x1D815C7000  0x00067000  +
0x1D8162E000  0x00009000  *
0x1D81637000  0x000D4000  +
0x1D8170B000  0x0000C000  *
0x1D81717000  0x083A3000  +
0x1D89ABA000  0x0000D000  *
0x1D89AC7000  0x00061000  +
0x1D89B28000  0x0000F000  *
0x1D89B37000  0x00060000  +
0x1D89B97000  0x00010000  *
0x1D89BA7000  0x001A9000  +
0x1D89D50000  0x00007000  *
0x1D89D57000  0x0425C000  +
0x1D8DFB3000  0x00004000  *
0x1D8DFB7000  0x0006A000  +
0x1D8E021000  0x00006000  *
0x1D8E027000  0x0329A000  +
0x1D912C1000  0x00006000  *
0x1D912C7000  0x045B9000  +
0x1D95880000  0x00003000  *
0x1D95883000  0x000DA000  +
0x1D9595D000  0x00006000  *
0x1D95963000  0x00068000  +
0x1D959CB000  0x00008000  *
0x1D959D3000  0x000E4000  +
0x1D95AB7000  0x0000C000  *
0x1D95AC3000  0x00062000  +
0x1D95B25000  0x0000E000  *
0x1D95B33000  0x00061000  +
0x1D95B94000  0x0000F000  *
0x1D95BA3000  0x0005F000  +
0x1D95C02000  0x00001000  *
0x1D95C03000  0x0006D000  +
0x1D95C70000  0x00003000  *
0x1D95C73000  0x0006B000  +
0x1D95CDE000  0x00005000  *
0x1D95CE3000  0x000D8000  +
0x1D95DBB000  0x00008000  *
0x1D95DC3000  0x000E4000  +
0x1D95EA7000  0x0000C000  *
0x1D95EB3000  0x000D1000  +
0x1D95F84000  0x0000F000  *
0x1D95F93000  0x0005F000  +
0x1D95FF2000  0x00001000  *
0x1D95FF3000  0x0006D000  +
0x1D96060000  0x00003000  *
0x1D96063000  0x0006B000  +
0x1D960CE000  0x00005000  *
0x1D960D3000  0x0006A000  +
0x1D9613D000  0x00006000  *
0x1D96143000  0x00068000  +
0x1D961AB000  0x00008000  *
0x1D961B3000  0x000E4000  +
0x1D96297000  0x0000C000  *
0x1D962A3000  0x00062000  +
0x1D96305000  0x0000E000  *
0x1D96313000  0x00061000  +
0x1D96374000  0x0000F000  *
0x1D96383000  0x0005F000  +
0x1D963E2000  0x00001000  *
0x1D963E3000  0x0006D000  +
0x1D96450000  0x00003000  *
0x1D96453000  0x0006B000  +
0x1D964BE000  0x00005000  *
0x1D964C3000  0x0006A000  +
0x1D9652D000  0x00006000  *
0x1D96533000  0x00068000  +
0x1D9659B000  0x00008000  *
0x1D965A3000  0x00152000  +
0x1D966F5000  0x0000E000  *
0x1D96703000  0x00061000  +
0x1D96764000  0x0000F000  *
0x1D96773000  0x0005F000  +
0x1D967D2000  0x00001000  *
0x1D967D3000  0x0006D000  +
0x1D96840000  0x00003000  *
0x1D96843000  0x0006B000  +
0x1D968AE000  0x00005000  *
0x1D968B3000  0x0006A000  +
0x1D9691D000  0x00006000  *
0x1D96923000  0x012DE700  ?
0x1D97C01700  0x35A4E900  ?
0x1DCD650000  0x02AF0000  +
0x1DD0140000  0x00010000  *
0x1DD0150000  0x0005E000  +
0x1DD01AE000  0x00002000  *
0x1DD01B0000  0x0006C000  +
0x1DD021C000  0x00004000  *
0x1DD0220000  0x0006B000  +
0x1DD028B000  0x00005000  *
0x1DD0290000  0x00069000  +
0x1DD02F9000  0x00007000  *
0x1DD0300000  0x00067000  +
0x1DD0367000  0x00009000  *
0x1DD0370000  0x00152000  +
0x1DD04C2000  0x0000E000  *
0x1DD04D0000  0x00060000  +
0x1DD0530000  0x00010000  *
0x1DD0540000  0x0005E000  +
0x1DD059E000  0x00002000  *
0x1DD05A0000  0x0006C000  +
0x1DD060C000  0x00004000  *
0x1DD0610000  0x0006B000  +
0x1DD067B000  0x00005000  *
0x1DD0680000  0x00069000  +
0x1DD06E9000  0x00007000  *
0x1DD06F0000  0x00067000  +
0x1DD0757000  0x00009000  *
0x1DD0760000  0x000E3000  +
0x1DD0843000  0x0000D000  *
0x1DD0850000  0x00062000  +
0x1DD08B2000  0x0000E000  *
0x1DD08C0000  0x00060000  +
0x1DD0920000  0x00010000  *
0x1DD0930000  0x0005E000  +
0x1DD098E000  0x00002000  *
0x1DD0990000  0x0006C000  +
0x1DD09FC000  0x00004000  *
0x1DD0A00000  0x0006B000  +
0x1DD0A6B000  0x00005000  *
0x1DD0A70000  0x00069000  +
0x1DD0AD9000  0x00007000  *
0x1DD0AE0000  0x00067000  +
0x1DD0B47000  0x00009000  *
0x1DD0B50000  0x000E3000  +
0x1DD0C33000  0x0000D000  *
0x1DD0C40000  0x00062000  +
0x1DD0CA2000  0x0000E000  *
0x1DD0CB0000  0x00060000  +
0x1DD0D10000  0x00010000  *
0x1DD0D20000  0x0005E000  +
0x1DD0D7E000  0x00002000  *
0x1DD0D80000  0x0006C000  +
0x1DD0DEC000  0x00004000  *
0x1DD0DF0000  0x0006B000  +
0x1DD0E5B000  0x00005000  *
0x1DD0E60000  0x00069000  +
0x1DD0EC9000  0x00007000  *
0x1DD0ED0000  0x00067000  +
0x1DD0F37000  0x00009000  *
0x1DD0F40000  0x000E3000  +
0x1DD1023000  0x0000D000  *
0x1DD1030000  0x00062000  +
0x1DD1092000  0x0000E000  *
0x1DD10A0000  0x00060000  +
0x1DD1100000  0x00010000  *
0x1DD1110000  0x0005E000  +
0x1DD116E000  0x00002000  *
0x1DD1170000  0x0006C000  +
0x1DD11DC000  0x00004000  *
0x1DD11E0000  0x0006B000  +
0x1DD124B000  0x00005000  *
0x1DD1250000  0x00069000  +
0x1DD12B9000  0x00007000  *
0x1DD12C0000  0x00067000  +
0x1DD1327000  0x00009000  *
0x1DD1330000  0x000E3000  +
0x1DD1413000  0x0000D000  *
0x1DD1420000  0x00062000  +
0x1DD1482000  0x0000E000  *
0x1DD1490000  0x00060000  +
0x1DD14F0000  0x00010000  *
0x1DD1500000  0x0005E000  +
0x1DD155E000  0x00002000  *
0x1DD1560000  0x0006C000  +
0x1DD15CC000  0x00004000  *
0x1DD15D0000  0x0006B000  +
0x1DD163B000  0x00005000  *
0x1DD1640000  0x00069000  +
0x1DD16A9000  0x00007000  *
0x1DD16B0000  0x00067000  +
0x1DD1717000  0x00009000  *
0x1DD1720000  0x000E3000  +
0x1DD1803000  0x0000D000  *
0x1DD1810000  0x00062000  +
0x1DD1872000  0x0000E000  *
0x1DD1880000  0x00060000  +
0x1DD18E0000  0x00010000  *
0x1DD18F0000  0x00217000  +
0x1DD1B07000  0x00009000  *
0x1DD1B10000  0x000E3000  +
0x1DD1BF3000  0x0000D000  *
0x1DD1C00000  0x00062000  +
0x1DD1C62000  0x0000E000  *
0x1DD1C70000  0x00060000  +
0x1DD1CD0000  0x00010000  *
0x1DD1CE0000  0x0005E000  +
0x1DD1D3E000  0x00002000  *
0x1DD1D40000  0x000DB000  +
0x1DD1E1B000  0x00005000  *
0x1DD1E20000  0x00069000  +
0x1DD1E89000  0x00007000  *
0x1DD1E90000  0x00067000  +
0x1DD1EF7000  0x00009000  *
0x1DD1F00000  0x000E3000  +
0x1DD1FE3000  0x0000D000  *
0x1DD1FF0000  0x00062000  +
0x1DD2052000  0x0000E000  *
0x1DD2060000  0x00060000  +
0x1DD20C0000  0x00010000  *
0x1DD20D0000  0x0005E000  +
0x1DD212E000  0x00002000  *
0x1DD2130000  0x0006C000  +
0x1DD219C000  0x00004000  *
0x1DD21A0000  0x0006B000  +
0x1DD220B000  0x00005000  *
0x1DD2210000  0x00069000  +
0x1DD2279000  0x00007000  *
0x1DD2280000  0x00067000  +
0x1DD22E7000  0x00009000  *
0x1DD22F0000  0x000E3000  +
0x1DD23D3000  0x0000D000  *
0x1DD23E0000  0x00062000  +
0x1DD2442000  0x0000E000  *
0x1DD2450000  0x00060000  +
0x1DD24B0000  0x00010000  *
0x1DD24C0000  0x0005E000  +
0x1DD251E000  0x00002000  *
0x1DD2520000  0x0006C000  +
0x1DD258C000  0x00004000  *
0x1DD2590000  0x0006B000  +
0x1DD25FB000  0x00005000  *
0x1DD2600000  0x00069000  +
0x1DD2669000  0x00007000  *
0x1DD2670000  0x00067000  +
0x1DD26D7000  0x00009000  *
0x1DD26E0000  0x000E3000  +
0x1DD27C3000  0x0000D000  *
0x1DD27D0000  0x00062000  +
0x1DD2832000  0x0000E000  *
0x1DD2840000  0x00060000  +
0x1DD28A0000  0x00010000  *
0x1DD28B0000  0x0005E000  +
0x1DD290E000  0x00002000  *
0x1DD2910000  0x0006C000  +
0x1DD297C000  0x00004000  *
0x1DD2980000  0x06B8C200  ?
0x1DD950C200  0x018FCE00  +
0x1DDAE09000  0x00000800  -
0x1DDAE09800  0x00002800  /
0x1DDAE0C000  0x0006B000  +
0x1DDAE77000  0x00000800  -
0x1DDAE77800  0x00004800  /
0x1DDAE7C000  0x00069000  +
0x1DDAEE5000  0x00000800  -
0x1DDAEE5800  0x00006800  /
0x1DDAEEC000  0x00067000  +
0x1DDAF53000  0x00000800  -
0x1DDAF53800  0x00008800  /
0x1DDAF5C000  0x00066000  +
0x1DDAFC2000  0x00000800  -
0x1DDAFC2800  0x00009800  /
0x1DDAFCC000  0x00064000  +
0x1DDB030000  0x00000800  -
0x1DDB030800  0x0000B800  /
0x1DDB03C000  0x000E0000  +
0x1DDB11C000  0x00000800  -
0x1DDB11C800  0x0000F800  /
0x1DDB12C000  0x0005E000  +
0x1DDB18A000  0x00000800  -
0x1DDB18A800  0x00001800  /
0x1DDB18C000  0x0006D000  +
0x1DDB1F9000  0x00000800  -
0x1DDB1F9800  0x00002800  /
0x1DDB1FC000  0x0006B000  +
0x1DDB267000  0x00000800  -
0x1DDB267800  0x00004800  /
0x1DDB26C000  0x00069000  +
0x1DDB2D5000  0x00000800  -
0x1DDB2D5800  0x00006800  /
0x1DDB2DC000  0x00067000  +
0x1DDB343000  0x00000800  -
0x1DDB343800  0x00008800  /
0x1DDB34C000  0x00066000  +
0x1DDB3B2000  0x00000800  -
0x1DDB3B2800  0x00009800  /
0x1DDB3BC000  0x00064000  +
0x1DDB420000  0x00000800  -
0x1DDB420800  0x0000B800  /
